image_name,Type_1,Type_2,Type_3
11415.jpg,0.06779,0.36829,0.56392
11416.jpg,0.00558,0.96472,0.02969
11417.jpg,0.11651,0.50941,0.37407
11418.jpg,0.04507,0.29866,0.65627
11419.jpg,0.11344,0.73893,0.14762
11420.jpg,0.05977,0.43196,0.50827
11421.jpg,0.10284,0.58883,0.30833
11422.jpg,0.21368,0.32352,0.46280
11423.jpg,0.01495,0.94401,0.04103
11424.jpg,0.12412,0.86797,0.00791
11425.jpg,0.11733,0.49484,0.38783
11426.jpg,0.03549,0.24131,0.72320
11427.jpg,0.04040,0.85083,0.10877
11428.jpg,0.16252,0.57416,0.26332
11429.jpg,0.65252,0.31008,0.03740
11430.jpg,0.05232,0.29090,0.65678
11431.jpg,0.09174,0.48535,0.42291
11432.jpg,0.05403,0.46178,0.48419
11433.jpg,0.05491,0.92930,0.01579
11434.jpg,0.30121,0.45010,0.24869
11435.jpg,0.07937,0.48661,0.43402
11436.jpg,0.02596,0.62626,0.34778
11437.jpg,0.06807,0.40287,0.52906
11438.jpg,0.02344,0.66319,0.31337
11439.jpg,0.03241,0.61979,0.34779
11440.jpg,0.44777,0.36682,0.18541
11441.jpg,0.11229,0.73881,0.14890
11442.jpg,0.23868,0.72497,0.03635
11443.jpg,0.11660,0.43226,0.45114
11444.jpg,0.16573,0.65387,0.18040
11445.jpg,0.09544,0.85682,0.04774
11446.jpg,0.07295,0.45950,0.46756
11447.jpg,0.02656,0.59318,0.38026
11448.jpg,0.05499,0.91303,0.03198
11449.jpg,0.09562,0.50546,0.39892
11450.jpg,0.11396,0.78251,0.10353
11451.jpg,0.46213,0.24124,0.29663
11452.jpg,0.10442,0.78111,0.11447
11453.jpg,0.05269,0.47568,0.47162
11454.jpg,0.73745,0.22190,0.04065
11455.jpg,0.05907,0.53082,0.41011
11456.jpg,0.08816,0.87034,0.04150
11457.jpg,0.08591,0.82302,0.09107
11458.jpg,0.20607,0.76002,0.03391
11459.jpg,0.01543,0.80962,0.17495
11460.jpg,0.08723,0.39561,0.51715
11461.jpg,0.09073,0.84589,0.06339
11462.jpg,0.17354,0.76379,0.06267
11463.jpg,0.26785,0.67671,0.05544
11464.jpg,0.01944,0.95669,0.02386
11465.jpg,0.08013,0.87701,0.04286
11466.jpg,0.26880,0.71787,0.01333
11467.jpg,0.00718,0.98423,0.00859
11468.jpg,0.21089,0.55392,0.23519
11469.jpg,0.04646,0.46140,0.49214
11470.jpg,0.07779,0.38225,0.53996
11471.jpg,0.03669,0.69960,0.26371
11472.jpg,0.06753,0.29943,0.63304
11473.jpg,0.19156,0.78722,0.02122
11474.jpg,0.75784,0.19364,0.04852
11475.jpg,0.04601,0.63717,0.31682
11476.jpg,0.21765,0.74677,0.03559
11477.jpg,0.01739,0.51646,0.46615
11478.jpg,0.01937,0.87362,0.10700
11479.jpg,0.19092,0.33345,0.47563
11480.jpg,0.04972,0.71301,0.23727
11481.jpg,0.02654,0.64490,0.32856
11482.jpg,0.14864,0.74480,0.10656
11483.jpg,0.07328,0.69950,0.22722
11484.jpg,0.07187,0.43256,0.49557
11485.jpg,0.17840,0.43247,0.38912
11486.jpg,0.20438,0.33789,0.45773
11487.jpg,0.20385,0.70329,0.09286
11488.jpg,0.11446,0.79633,0.08922
11489.jpg,0.11426,0.46111,0.42463
11490.jpg,0.09406,0.43558,0.47036
11491.jpg,0.38253,0.50463,0.11284
11492.jpg,0.06676,0.54869,0.38456
11493.jpg,0.41460,0.45366,0.13174
11494.jpg,0.03137,0.65150,0.31713
11495.jpg,0.05874,0.17715,0.76410
11496.jpg,0.19466,0.71945,0.08589
11497.jpg,0.16986,0.80054,0.02960
11498.jpg,0.02702,0.91526,0.05772
11499.jpg,0.04851,0.52857,0.42293
11500.jpg,0.36620,0.27791,0.35589
11501.jpg,0.13758,0.76568,0.09675
11502.jpg,0.14207,0.75345,0.10448
11503.jpg,0.11021,0.82060,0.06918
11504.jpg,0.12030,0.39979,0.47991
11505.jpg,0.27665,0.62481,0.09854
11506.jpg,0.01082,0.34183,0.64736
11507.jpg,0.62507,0.33554,0.03940
11508.jpg,0.02186,0.33935,0.63878
11509.jpg,0.02723,0.18591,0.78685
11510.jpg,0.07870,0.81752,0.10377
11511.jpg,0.08398,0.22110,0.69492
11512.jpg,0.12277,0.83182,0.04540
11513.jpg,0.09407,0.68464,0.22129
11514.jpg,0.01935,0.94890,0.03175
11515.jpg,0.16170,0.75013,0.08816
11516.jpg,0.04357,0.24379,0.71264
11517.jpg,0.01896,0.76551,0.21553
11518.jpg,0.34272,0.64602,0.01126
11519.jpg,0.33493,0.65023,0.01484
11520.jpg,0.08016,0.55784,0.36200
11521.jpg,0.00631,0.43394,0.55974
11522.jpg,0.36688,0.38467,0.24845
11523.jpg,0.11495,0.83186,0.05318
11524.jpg,0.12878,0.81870,0.05252
11525.jpg,0.20375,0.25780,0.53845
11526.jpg,0.11698,0.35797,0.52504
11527.jpg,0.05830,0.24666,0.69504
11528.jpg,0.09157,0.30231,0.60612
11529.jpg,0.16880,0.52730,0.30380
11530.jpg,0.20566,0.30130,0.49304
11531.jpg,0.07804,0.48895,0.43301
11532.jpg,0.10112,0.56442,0.33446
11533.jpg,0.25325,0.73788,0.00887
11534.jpg,0.16880,0.52730,0.30380
11535.jpg,0.00763,0.44252,0.54985
11536.jpg,0.12096,0.86010,0.01894
11537.jpg,0.51067,0.36548,0.12385
11538.jpg,0.06680,0.90775,0.02545
11539.jpg,0.11212,0.39827,0.48961
11540.jpg,0.10628,0.64697,0.24675
11541.jpg,0.05210,0.78453,0.16337
11542.jpg,0.07122,0.75350,0.17528
11543.jpg,0.16855,0.82255,0.00891
11544.jpg,0.04006,0.86456,0.09538
11545.jpg,0.04299,0.23238,0.72463
11546.jpg,0.45313,0.49100,0.05588
11547.jpg,0.29372,0.66824,0.03805
11548.jpg,0.03876,0.27887,0.68237
11549.jpg,0.24367,0.67555,0.08079
11550.jpg,0.06917,0.31287,0.61796
11551.jpg,0.14274,0.30958,0.54769
11552.jpg,0.47329,0.50706,0.01965
11553.jpg,0.02150,0.91287,0.06564
11554.jpg,0.03111,0.41972,0.54918
11555.jpg,0.47075,0.50242,0.02684
11556.jpg,0.04953,0.45156,0.49891
11557.jpg,0.03175,0.78982,0.17843
11558.jpg,0.30545,0.62304,0.07152
11559.jpg,0.09235,0.53484,0.37281
11560.jpg,0.03805,0.56775,0.39421
11561.jpg,0.21407,0.76007,0.02586
11562.jpg,0.19768,0.60419,0.19813
11563.jpg,0.09806,0.54497,0.35697
11564.jpg,0.13919,0.72903,0.13178
11565.jpg,0.05647,0.29682,0.64671
11566.jpg,0.14750,0.74378,0.10872
11567.jpg,0.03701,0.77547,0.18753
11568.jpg,0.22119,0.35022,0.42859
11569.jpg,0.34340,0.57248,0.08412
11570.jpg,0.52404,0.40857,0.06739
11571.jpg,0.09576,0.25255,0.65169
11572.jpg,0.16997,0.75790,0.07213
11573.jpg,0.18170,0.58812,0.23018
11574.jpg,0.08752,0.66001,0.25248
11575.jpg,0.16416,0.73010,0.10574
11576.jpg,0.09595,0.50906,0.39498
11577.jpg,0.04188,0.51739,0.44072
11578.jpg,0.03897,0.35420,0.60682
11579.jpg,0.06073,0.73754,0.20173
11580.jpg,0.06554,0.86733,0.06713
11581.jpg,0.06224,0.75538,0.18238
11582.jpg,0.09446,0.75666,0.14888
11583.jpg,0.16090,0.52569,0.31341
11584.jpg,0.01908,0.73158,0.24934
11585.jpg,0.61247,0.33965,0.04788
11586.jpg,0.25869,0.63175,0.10956
11587.jpg,0.04122,0.78697,0.17181
11588.jpg,0.02780,0.91081,0.06139
11589.jpg,0.10791,0.55062,0.34147
11590.jpg,0.06110,0.31287,0.62603
11591.jpg,0.01319,0.77185,0.21496
11592.jpg,0.08535,0.46706,0.44759
11593.jpg,0.36850,0.62203,0.00948
11594.jpg,0.13191,0.39153,0.47655
11595.jpg,0.15334,0.68759,0.15907
11596.jpg,0.03451,0.48015,0.48534
11597.jpg,0.02844,0.79462,0.17694
11598.jpg,0.04421,0.26290,0.69289
11599.jpg,0.04308,0.91399,0.04293
11600.jpg,0.56367,0.34078,0.09555
11601.jpg,0.23787,0.58499,0.17713
11602.jpg,0.03462,0.17233,0.79305
11603.jpg,0.03152,0.95672,0.01176
11604.jpg,0.06754,0.92315,0.00932
11605.jpg,0.04755,0.58098,0.37147
11606.jpg,0.20523,0.45793,0.33684
11607.jpg,0.15803,0.67808,0.16389
11608.jpg,0.06460,0.75178,0.18362
11609.jpg,0.14633,0.77454,0.07913
11610.jpg,0.17771,0.65748,0.16481
11611.jpg,0.23314,0.69323,0.07363
11612.jpg,0.41112,0.56235,0.02653
11613.jpg,0.07762,0.34082,0.58156
11614.jpg,0.06244,0.76067,0.17689
11615.jpg,0.03125,0.63058,0.33818
11616.jpg,0.10351,0.68528,0.21120
11617.jpg,0.05984,0.45897,0.48119
11618.jpg,0.01276,0.87262,0.11462
11619.jpg,0.12147,0.84762,0.03091
11620.jpg,0.04995,0.83247,0.11758
11621.jpg,0.11683,0.77358,0.10958
11622.jpg,0.16880,0.52730,0.30380
11623.jpg,0.07925,0.35924,0.56152
11624.jpg,0.01539,0.54849,0.43612
11625.jpg,0.01968,0.95849,0.02183
11626.jpg,0.27492,0.59710,0.12798
11627.jpg,0.08916,0.87182,0.03902
11628.jpg,0.01106,0.68936,0.29958
11629.jpg,0.10766,0.52448,0.36786
11630.jpg,0.05680,0.74422,0.19898
11631.jpg,0.53777,0.37732,0.08491
11632.jpg,0.84564,0.15332,0.00103
11633.jpg,0.07295,0.71854,0.20850
11634.jpg,0.01637,0.24613,0.73750
11635.jpg,0.09639,0.44699,0.45662
11636.jpg,0.04403,0.23947,0.71650
11637.jpg,0.12126,0.21881,0.65993
11638.jpg,0.04157,0.78042,0.17801
11639.jpg,0.04212,0.55767,0.40021
11640.jpg,0.09491,0.85213,0.05296
11641.jpg,0.03493,0.37692,0.58815
11642.jpg,0.05157,0.76173,0.18670
11643.jpg,0.51028,0.44648,0.04324
11644.jpg,0.05894,0.79372,0.14734
11645.jpg,0.38645,0.42348,0.19007
11646.jpg,0.05815,0.30192,0.63994
11647.jpg,0.02742,0.81340,0.15918
11648.jpg,0.29159,0.63070,0.07771
11649.jpg,0.06641,0.83124,0.10235
11650.jpg,0.46909,0.44720,0.08370
11651.jpg,0.27428,0.48964,0.23608
11652.jpg,0.05797,0.79465,0.14738
11653.jpg,0.40454,0.56807,0.02738
11654.jpg,0.34024,0.64521,0.01455
11655.jpg,0.27160,0.52243,0.20597
11656.jpg,0.20390,0.69887,0.09723
11657.jpg,0.02950,0.29154,0.67896
11658.jpg,0.05907,0.14541,0.79552
11659.jpg,0.01640,0.25558,0.72803
11660.jpg,0.09873,0.44180,0.45947
11661.jpg,0.11106,0.64303,0.24590
11662.jpg,0.07113,0.82410,0.10478
11663.jpg,0.05446,0.41825,0.52730
11664.jpg,0.06800,0.83270,0.09930
11665.jpg,0.02699,0.16083,0.81218
11666.jpg,0.03510,0.53404,0.43086
11667.jpg,0.08358,0.60895,0.30747
11668.jpg,0.23508,0.71982,0.04510
11669.jpg,0.08189,0.63441,0.28371
11670.jpg,0.01834,0.93377,0.04789
11671.jpg,0.08412,0.36349,0.55239
11672.jpg,0.13616,0.78533,0.07851
11673.jpg,0.39475,0.58501,0.02025
11674.jpg,0.71742,0.21166,0.07092
11675.jpg,0.06004,0.49372,0.44625
11676.jpg,0.15255,0.83876,0.00869
11677.jpg,0.11121,0.23212,0.65667
11678.jpg,0.07217,0.88498,0.04284
11679.jpg,0.72425,0.24071,0.03503
11680.jpg,0.16636,0.81960,0.01404
11681.jpg,0.31150,0.51563,0.17287
11682.jpg,0.02395,0.73517,0.24088
11683.jpg,0.15698,0.79458,0.04844
11684.jpg,0.18777,0.71017,0.10206
11685.jpg,0.20865,0.64843,0.14292
11686.jpg,0.05605,0.42629,0.51765
11687.jpg,0.07331,0.84362,0.08307
11688.jpg,0.14101,0.77005,0.08894
11689.jpg,0.01673,0.59993,0.38334
11690.jpg,0.05998,0.39669,0.54333
11691.jpg,0.09578,0.64354,0.26067
11692.jpg,0.46433,0.41076,0.12491
11693.jpg,0.04832,0.81850,0.13319
11694.jpg,0.14030,0.26040,0.59930
11695.jpg,0.15718,0.82384,0.01898
11696.jpg,0.03502,0.56429,0.40068
11697.jpg,0.03660,0.28008,0.68332
11698.jpg,0.12244,0.66523,0.21233
11699.jpg,0.11621,0.84644,0.03735
11700.jpg,0.06260,0.42592,0.51148
11701.jpg,0.09994,0.61900,0.28106
11702.jpg,0.03721,0.33288,0.62991
11703.jpg,0.18029,0.81615,0.00356
11704.jpg,0.32103,0.47597,0.20301
11705.jpg,0.08933,0.60529,0.30538
11706.jpg,0.30369,0.43404,0.26227
11707.jpg,0.15054,0.75402,0.09544
11708.jpg,0.16059,0.54838,0.29103
11709.jpg,0.02351,0.45355,0.52294
11710.jpg,0.14634,0.67210,0.18155
11711.jpg,0.36999,0.52038,0.10963
11712.jpg,0.10700,0.75816,0.13484
11713.jpg,0.27272,0.27132,0.45596
11714.jpg,0.08618,0.57662,0.33720
11715.jpg,0.10674,0.78798,0.10528
11716.jpg,0.07973,0.33211,0.58816
11717.jpg,0.04035,0.49829,0.46136
11718.jpg,0.11290,0.51416,0.37294
11719.jpg,0.05379,0.35066,0.59555
11720.jpg,0.00388,0.19083,0.80529
11721.jpg,0.07168,0.58815,0.34016
11722.jpg,0.01707,0.33617,0.64676
11723.jpg,0.24438,0.45094,0.30468
11724.jpg,0.44756,0.44693,0.10552
11725.jpg,0.05861,0.82338,0.11801
11726.jpg,0.01446,0.90204,0.08350
11727.jpg,0.14819,0.53936,0.31246
11728.jpg,0.19353,0.73609,0.07038
11729.jpg,0.09457,0.74169,0.16374
11730.jpg,0.10512,0.52241,0.37247
11731.jpg,0.15263,0.77234,0.07503
11732.jpg,0.23484,0.74405,0.02111
11733.jpg,0.05809,0.87224,0.06967
11734.jpg,0.08911,0.84385,0.06703
11735.jpg,0.17070,0.18469,0.64461
11736.jpg,0.06879,0.49877,0.43244
11737.jpg,0.17039,0.41638,0.41323
11738.jpg,0.09207,0.88000,0.02794
11739.jpg,0.36274,0.63493,0.00233
11740.jpg,0.57787,0.32992,0.09221
11741.jpg,0.03159,0.83751,0.13091
11742.jpg,0.05288,0.80345,0.14367
11743.jpg,0.28878,0.66288,0.04834
11744.jpg,0.42595,0.55812,0.01593
11745.jpg,0.16023,0.68080,0.15896
11746.jpg,0.06520,0.76791,0.16689
11747.jpg,0.24293,0.37080,0.38626
11748.jpg,0.46556,0.47018,0.06427
11749.jpg,0.18916,0.79973,0.01111
11750.jpg,0.65485,0.34019,0.00496
11751.jpg,0.45044,0.53087,0.01869
11752.jpg,0.02027,0.44167,0.53806
11753.jpg,0.02561,0.86743,0.10696
11754.jpg,0.22065,0.69876,0.08059
11755.jpg,0.07751,0.76878,0.15371
11756.jpg,0.14221,0.50664,0.35115
11757.jpg,0.37462,0.54527,0.08012
11758.jpg,0.00600,0.90397,0.09003
11759.jpg,0.46582,0.35259,0.18159
11760.jpg,0.21994,0.74028,0.03978
11761.jpg,0.10372,0.34635,0.54993
11762.jpg,0.13333,0.28769,0.57898
11763.jpg,0.10103,0.67675,0.22223
11764.jpg,0.05395,0.20391,0.74214
11765.jpg,0.05767,0.84462,0.09770
11766.jpg,0.06049,0.46414,0.47538
11767.jpg,0.07832,0.36339,0.55829
11768.jpg,0.26875,0.71135,0.01990
11769.jpg,0.14425,0.75504,0.10070
11770.jpg,0.07017,0.69783,0.23200
11771.jpg,0.74064,0.22698,0.03238
11772.jpg,0.80137,0.05838,0.14025
11773.jpg,0.03626,0.91393,0.04981
11774.jpg,0.01985,0.95035,0.02980
11775.jpg,0.04445,0.82654,0.12901
11776.jpg,0.18790,0.46813,0.34398
11777.jpg,0.05363,0.87263,0.07374
11778.jpg,0.09610,0.54428,0.35962
11779.jpg,0.30371,0.62355,0.07274
11780.jpg,0.17403,0.71472,0.11125
11781.jpg,0.19637,0.59233,0.21130
11782.jpg,0.16880,0.52730,0.30380
11783.jpg,0.17639,0.55509,0.26851
11784.jpg,0.57997,0.40672,0.01330
11785.jpg,0.07222,0.50351,0.42426
11786.jpg,0.21000,0.59764,0.19236
11787.jpg,0.12827,0.53985,0.33188
11788.jpg,0.00899,0.32050,0.67050
11789.jpg,0.03497,0.24862,0.71641
11790.jpg,0.28026,0.56792,0.15182
11791.jpg,0.09607,0.31632,0.58761
11792.jpg,0.10381,0.59890,0.29729
11793.jpg,0.11439,0.83695,0.04866
11794.jpg,0.03585,0.93261,0.03153
11795.jpg,0.03753,0.54010,0.42237
11796.jpg,0.58966,0.29596,0.11438
11797.jpg,0.43883,0.37842,0.18275
11798.jpg,0.07740,0.73800,0.18460
11799.jpg,0.18260,0.46445,0.35294
11800.jpg,0.05690,0.73532,0.20778
11801.jpg,0.02622,0.77366,0.20012
11802.jpg,0.02016,0.47633,0.50351
11803.jpg,0.09858,0.70182,0.19960
11804.jpg,0.03526,0.20475,0.75998
11805.jpg,0.43648,0.52947,0.03405
11806.jpg,0.03336,0.23904,0.72760
11807.jpg,0.03709,0.74701,0.21590
11808.jpg,0.22064,0.61139,0.16797
11809.jpg,0.09214,0.52246,0.38540
11810.jpg,0.77521,0.18132,0.04348
11811.jpg,0.04870,0.44989,0.50141
11812.jpg,0.04171,0.62394,0.33435
11813.jpg,0.09678,0.21545,0.68778
11814.jpg,0.13302,0.85525,0.01173
11815.jpg,0.06869,0.47130,0.46001
11816.jpg,0.12371,0.62212,0.25418
11817.jpg,0.07397,0.90570,0.02032
11818.jpg,0.32237,0.35098,0.32665
11819.jpg,0.01516,0.28116,0.70368
11820.jpg,0.05134,0.75491,0.19375
11821.jpg,0.56102,0.24428,0.19470
11822.jpg,0.03598,0.55898,0.40504
11823.jpg,0.04941,0.18635,0.76425
11824.jpg,0.01378,0.34698,0.63924
11825.jpg,0.13963,0.60446,0.25590
11826.jpg,0.04306,0.55447,0.40247
11827.jpg,0.12776,0.79216,0.08008
11828.jpg,0.05830,0.72524,0.21646
11829.jpg,0.01706,0.87216,0.11077
11830.jpg,0.21545,0.73723,0.04732
11831.jpg,0.29085,0.64586,0.06329
11832.jpg,0.01935,0.50379,0.47686
11833.jpg,0.37007,0.42250,0.20743
11834.jpg,0.11303,0.65639,0.23058
11835.jpg,0.27067,0.57419,0.15514
11836.jpg,0.09020,0.64660,0.26320
11837.jpg,0.38253,0.56492,0.05255
11838.jpg,0.03074,0.39516,0.57409
11839.jpg,0.34900,0.59003,0.06098
11840.jpg,0.21141,0.65399,0.13459
11841.jpg,0.02718,0.84704,0.12578
11842.jpg,0.55713,0.40927,0.03360
11843.jpg,0.13973,0.63359,0.22667
11844.jpg,0.15064,0.79533,0.05403
11845.jpg,0.25422,0.73629,0.00949
11846.jpg,0.00918,0.24801,0.74281
11847.jpg,0.06557,0.40889,0.52554
11848.jpg,0.08820,0.80165,0.11015
11849.jpg,0.11802,0.86200,0.01998
11850.jpg,0.04502,0.81260,0.14238
11851.jpg,0.07576,0.73911,0.18512
11852.jpg,0.13510,0.55856,0.30633
11853.jpg,0.50663,0.46394,0.02943
11854.jpg,0.48086,0.46595,0.05319
11855.jpg,0.18854,0.67940,0.13206
11856.jpg,0.03808,0.25571,0.70621
11857.jpg,0.13619,0.69656,0.16725
11858.jpg,0.09688,0.55467,0.34845
11859.jpg,0.46172,0.42772,0.11056
11860.jpg,0.09702,0.69840,0.20458
11861.jpg,0.05700,0.85843,0.08457
11862.jpg,0.05111,0.38460,0.56429
11863.jpg,0.03394,0.18915,0.77691
11864.jpg,0.20668,0.69372,0.09960
11865.jpg,0.03193,0.61108,0.35698
11866.jpg,0.39743,0.50421,0.09836
11867.jpg,0.51204,0.43416,0.05380
11868.jpg,0.08981,0.26638,0.64382
11869.jpg,0.34163,0.61476,0.04361
11870.jpg,0.05721,0.76805,0.17474
11871.jpg,0.08651,0.55006,0.36343
11872.jpg,0.01981,0.72856,0.25163
11873.jpg,0.16937,0.67323,0.15739
11874.jpg,0.03785,0.51263,0.44952
11875.jpg,0.17425,0.72571,0.10004
11876.jpg,0.12247,0.82756,0.04997
11877.jpg,0.70212,0.24009,0.05780
11878.jpg,0.85221,0.14358,0.00421
11879.jpg,0.07646,0.69361,0.22993
11880.jpg,0.02775,0.21886,0.75339
11881.jpg,0.19010,0.58780,0.22210
11882.jpg,0.51615,0.45550,0.02836
11883.jpg,0.02754,0.91545,0.05701
11884.jpg,0.01493,0.95576,0.02931
11885.jpg,0.07660,0.88679,0.03660
11886.jpg,0.17160,0.60364,0.22476
11887.jpg,0.03218,0.41274,0.55508
11888.jpg,0.23856,0.44109,0.32035
11889.jpg,0.18547,0.34926,0.46527
11890.jpg,0.19530,0.57152,0.23318
11891.jpg,0.03656,0.92842,0.03502
11892.jpg,0.02773,0.82037,0.15190
11893.jpg,0.12776,0.85342,0.01882
11894.jpg,0.04659,0.84118,0.11223
11895.jpg,0.03833,0.55236,0.40932
11896.jpg,0.14512,0.84027,0.01462
11897.jpg,0.28332,0.39091,0.32577
11898.jpg,0.12236,0.79438,0.08326
11899.jpg,0.35730,0.45842,0.18429
11900.jpg,0.04863,0.84037,0.11101
11901.jpg,0.02197,0.89618,0.08185
11902.jpg,0.04232,0.30564,0.65204
11903.jpg,0.12814,0.44557,0.42630
11904.jpg,0.06740,0.71979,0.21281
11905.jpg,0.09661,0.87472,0.02868
11906.jpg,0.20870,0.76407,0.02723
11907.jpg,0.11943,0.78979,0.09078
11908.jpg,0.03011,0.88777,0.08212
11909.jpg,0.01787,0.96163,0.02050
11910.jpg,0.08580,0.88630,0.02791
11911.jpg,0.03625,0.83153,0.13221
11912.jpg,0.03237,0.24519,0.72244
11913.jpg,0.12847,0.81965,0.05188
11914.jpg,0.44690,0.47787,0.07522
11915.jpg,0.09790,0.79475,0.10735
11916.jpg,0.05208,0.88257,0.06535
11917.jpg,0.08012,0.38207,0.53781
11918.jpg,0.07752,0.68870,0.23379
11919.jpg,0.04509,0.46801,0.48690
11920.jpg,0.03412,0.66510,0.30078
11921.jpg,0.36389,0.49197,0.14413
11922.jpg,0.64705,0.31660,0.03635
11923.jpg,0.17299,0.48148,0.34553
11924.jpg,0.07723,0.76519,0.15758
11925.jpg,0.11027,0.48263,0.40710
11926.jpg,0.19062,0.64757,0.16181
11927.jpg,0.03914,0.22003,0.74083
11928.jpg,0.49909,0.48659,0.01432
11929.jpg,0.05390,0.36196,0.58414
11930.jpg,0.04126,0.35418,0.60456
11931.jpg,0.12503,0.65933,0.21564
11932.jpg,0.08748,0.80027,0.11224
11933.jpg,0.01255,0.47850,0.50896
11934.jpg,0.55525,0.35207,0.09268
11935.jpg,0.13405,0.69354,0.17241
11936.jpg,0.95620,0.03504,0.00875
11937.jpg,0.02757,0.49843,0.47400
11938.jpg,0.18162,0.68963,0.12875
11939.jpg,0.01620,0.29271,0.69109
11940.jpg,0.29215,0.60972,0.09813
11941.jpg,0.01056,0.93240,0.05704
11942.jpg,0.15773,0.42118,0.42109
11943.jpg,0.42160,0.53145,0.04695
11944.jpg,0.03084,0.31490,0.65426
11945.jpg,0.13929,0.77486,0.08585
11946.jpg,0.04992,0.45769,0.49239
11947.jpg,0.56781,0.34313,0.08906
11948.jpg,0.04034,0.26706,0.69260
11949.jpg,0.04037,0.82824,0.13139
11950.jpg,0.46759,0.39654,0.13587
11951.jpg,0.06994,0.83584,0.09422
11952.jpg,0.11956,0.68577,0.19468
11953.jpg,0.22505,0.69279,0.08216
11954.jpg,0.20296,0.22854,0.56849
11955.jpg,0.05592,0.85549,0.08860
11956.jpg,0.30581,0.41332,0.28087
11957.jpg,0.06315,0.34439,0.59246
11958.jpg,0.08879,0.35998,0.55123
11959.jpg,0.06857,0.85281,0.07863
11960.jpg,0.05686,0.72379,0.21936
11961.jpg,0.14558,0.37789,0.47652
11962.jpg,0.06833,0.84201,0.08966
11963.jpg,0.04521,0.70030,0.25449
11964.jpg,0.22431,0.65112,0.12457
11965.jpg,0.05435,0.49642,0.44923
11966.jpg,0.15650,0.75911,0.08439
11967.jpg,0.45326,0.51013,0.03661
11968.jpg,0.09647,0.43728,0.46624
11969.jpg,0.12841,0.17794,0.69364
11970.jpg,0.09458,0.90109,0.00433
11971.jpg,0.31261,0.67048,0.01691
11972.jpg,0.50524,0.24343,0.25133
11973.jpg,0.22787,0.74193,0.03020
11974.jpg,0.03179,0.84608,0.12213
11975.jpg,0.23928,0.52450,0.23622
11976.jpg,0.39210,0.45041,0.15749
11977.jpg,0.14330,0.72834,0.12835
11978.jpg,0.01912,0.45804,0.52283
11979.jpg,0.13880,0.82464,0.03656
11980.jpg,0.05026,0.56642,0.38332
11981.jpg,0.38874,0.58027,0.03099
11982.jpg,0.04254,0.85767,0.09978
11983.jpg,0.52566,0.41889,0.05545
11984.jpg,0.42016,0.45657,0.12327
11985.jpg,0.26334,0.70388,0.03278
11986.jpg,0.04217,0.78295,0.17488
11987.jpg,0.79289,0.20549,0.00162
11988.jpg,0.19390,0.31469,0.49141
11989.jpg,0.07894,0.80935,0.11170
11990.jpg,0.00765,0.64635,0.34600
11991.jpg,0.10302,0.70803,0.18894
11992.jpg,0.05746,0.88930,0.05325
11993.jpg,0.05343,0.32373,0.62284
11994.jpg,0.12513,0.72263,0.15225
11995.jpg,0.15024,0.78071,0.06905
11996.jpg,0.78095,0.19414,0.02491
11997.jpg,0.11169,0.87088,0.01743
11998.jpg,0.19120,0.77298,0.03582
11999.jpg,0.42439,0.44033,0.13528
12000.jpg,0.37021,0.59487,0.03492
12001.jpg,0.09352,0.67199,0.23449
12002.jpg,0.15263,0.53606,0.31131
12003.jpg,0.04494,0.56210,0.39296
12004.jpg,0.15930,0.48304,0.35766
12005.jpg,0.06793,0.51729,0.41478
12006.jpg,0.12048,0.53046,0.34906
12007.jpg,0.33001,0.50062,0.16937
12008.jpg,0.01828,0.21488,0.76683
12009.jpg,0.00326,0.39385,0.60289
12010.jpg,0.08558,0.79190,0.12252
12011.jpg,0.11736,0.55911,0.32353
12012.jpg,0.11957,0.41456,0.46587
12013.jpg,0.00436,0.88418,0.11146
12014.jpg,0.14572,0.65519,0.19909
12015.jpg,0.04793,0.78316,0.16892
12016.jpg,0.73039,0.19819,0.07142
12017.jpg,0.44014,0.51285,0.04701
12018.jpg,0.10622,0.31807,0.57571
12019.jpg,0.83756,0.13001,0.03244
12020.jpg,0.38716,0.60757,0.00527
12021.jpg,0.00738,0.91377,0.07885
12022.jpg,0.01511,0.94848,0.03641
12023.jpg,0.72416,0.27160,0.00424
12024.jpg,0.01354,0.95583,0.03063
12025.jpg,0.89266,0.08070,0.02664
12026.jpg,0.02942,0.87944,0.09114
12027.jpg,0.05121,0.46892,0.47987
12028.jpg,0.07604,0.27906,0.64490
12029.jpg,0.21000,0.53361,0.25639
12030.jpg,0.09158,0.49802,0.41040
12031.jpg,0.04900,0.73800,0.21300
12032.jpg,0.10755,0.86003,0.03242
12033.jpg,0.93106,0.03835,0.03059
12034.jpg,0.08608,0.81953,0.09439
12035.jpg,0.17636,0.59384,0.22980
12036.jpg,0.85188,0.13249,0.01563
12037.jpg,0.33519,0.61230,0.05251
12038.jpg,0.13152,0.59891,0.26957
12039.jpg,0.03165,0.25789,0.71046
12040.jpg,0.13877,0.50317,0.35806
12041.jpg,0.05757,0.58478,0.35765
12042.jpg,0.06024,0.59537,0.34439
12043.jpg,0.16880,0.52730,0.30380
12044.jpg,0.06052,0.92940,0.01007
12045.jpg,0.02063,0.94272,0.03665
12046.jpg,0.25808,0.60368,0.13824
12047.jpg,0.13073,0.61821,0.25106
12048.jpg,0.29982,0.53632,0.16385
12049.jpg,0.15406,0.57107,0.27487
