image_name,Type_1,Type_2,Type_3
11415.jpg,0.03653,0.22610,0.73737
11416.jpg,0.07401,0.78293,0.14305
11417.jpg,0.10031,0.67829,0.22140
11418.jpg,0.02547,0.20042,0.77412
11419.jpg,0.07090,0.50881,0.42028
11420.jpg,0.04359,0.35356,0.60285
11421.jpg,0.11632,0.48856,0.39512
11422.jpg,0.03732,0.22713,0.73555
11423.jpg,0.24340,0.70899,0.04760
11424.jpg,0.22207,0.72763,0.05030
11425.jpg,0.49160,0.49058,0.01782
11426.jpg,0.04266,0.20006,0.75729
11427.jpg,0.11936,0.79120,0.08944
11428.jpg,0.29116,0.65691,0.05194
11429.jpg,0.55833,0.43108,0.01058
11430.jpg,0.04142,0.19479,0.76379
11431.jpg,0.31500,0.55279,0.13221
11432.jpg,0.03182,0.36311,0.60507
11433.jpg,0.31507,0.66143,0.02349
11434.jpg,0.72457,0.26669,0.00873
11435.jpg,0.14095,0.49511,0.36395
11436.jpg,0.08017,0.55425,0.36558
11437.jpg,0.12555,0.54438,0.33007
11438.jpg,0.08079,0.64300,0.27621
11439.jpg,0.06290,0.49736,0.43974
11440.jpg,0.53437,0.43063,0.03500
11441.jpg,0.40189,0.56363,0.03448
11442.jpg,0.24822,0.73065,0.02113
11443.jpg,0.05260,0.49180,0.45560
11444.jpg,0.27670,0.63306,0.09024
11445.jpg,0.14417,0.78632,0.06951
11446.jpg,0.04680,0.45212,0.50108
11447.jpg,0.07593,0.59960,0.32447
11448.jpg,0.08987,0.77416,0.13597
11449.jpg,0.05344,0.26427,0.68229
11450.jpg,0.14733,0.77346,0.07920
11451.jpg,0.37995,0.47220,0.14786
11452.jpg,0.15750,0.73837,0.10412
11453.jpg,0.07868,0.57037,0.35095
11454.jpg,0.13577,0.71936,0.14487
11455.jpg,0.05411,0.40358,0.54231
11456.jpg,0.27352,0.70375,0.02273
11457.jpg,0.11279,0.58530,0.30192
11458.jpg,0.24403,0.64827,0.10770
11459.jpg,0.07422,0.51112,0.41465
11460.jpg,0.11170,0.49674,0.39156
11461.jpg,0.28214,0.69367,0.02419
11462.jpg,0.30907,0.68048,0.01045
11463.jpg,0.31107,0.64678,0.04215
11464.jpg,0.16242,0.79630,0.04129
11465.jpg,0.27612,0.69705,0.02683
11466.jpg,0.38248,0.61097,0.00655
11467.jpg,0.12620,0.75479,0.11901
11468.jpg,0.33982,0.53882,0.12137
11469.jpg,0.09167,0.54219,0.36614
11470.jpg,0.06520,0.56114,0.37366
11471.jpg,0.07946,0.66618,0.25436
11472.jpg,0.05632,0.41254,0.53114
11473.jpg,0.32295,0.66767,0.00938
11474.jpg,0.35352,0.62809,0.01839
11475.jpg,0.06641,0.59178,0.34181
11476.jpg,0.36044,0.63241,0.00715
11477.jpg,0.03145,0.40017,0.56838
11478.jpg,0.07884,0.70452,0.21664
11479.jpg,0.06949,0.54524,0.38527
11480.jpg,0.06852,0.57714,0.35434
11481.jpg,0.29071,0.67961,0.02968
11482.jpg,0.36408,0.60453,0.03138
11483.jpg,0.13168,0.74194,0.12638
11484.jpg,0.04841,0.44605,0.50554
11485.jpg,0.03233,0.29793,0.66974
11486.jpg,0.05923,0.37496,0.56581
11487.jpg,0.18909,0.71177,0.09914
11488.jpg,0.10344,0.73135,0.16521
11489.jpg,0.06372,0.46415,0.47212
11490.jpg,0.05109,0.47551,0.47340
11491.jpg,0.20474,0.76736,0.02790
11492.jpg,0.09873,0.67796,0.22331
11493.jpg,0.25684,0.69928,0.04388
11494.jpg,0.07240,0.63921,0.28838
11495.jpg,0.03038,0.19352,0.77610
11496.jpg,0.18746,0.71314,0.09940
11497.jpg,0.18449,0.75504,0.06047
11498.jpg,0.09416,0.72356,0.18228
11499.jpg,0.02346,0.31422,0.66232
11500.jpg,0.47421,0.48334,0.04245
11501.jpg,0.48350,0.51256,0.00393
11502.jpg,0.26631,0.61852,0.11517
11503.jpg,0.12851,0.78090,0.09059
11504.jpg,0.16311,0.53396,0.30293
11505.jpg,0.24107,0.71034,0.04859
11506.jpg,0.15824,0.62757,0.21420
11507.jpg,0.72787,0.26913,0.00301
11508.jpg,0.02849,0.28848,0.68303
11509.jpg,0.03244,0.14998,0.81758
11510.jpg,0.19621,0.65612,0.14767
11511.jpg,0.06330,0.24216,0.69454
11512.jpg,0.30755,0.67839,0.01405
11513.jpg,0.07539,0.48916,0.43544
11514.jpg,0.17609,0.74466,0.07925
11515.jpg,0.25621,0.72379,0.02000
11516.jpg,0.02601,0.37805,0.59594
11517.jpg,0.07687,0.70936,0.21377
11518.jpg,0.19750,0.75237,0.05013
11519.jpg,0.32969,0.64491,0.02541
11520.jpg,0.42858,0.53984,0.03158
11521.jpg,0.48844,0.37992,0.13164
11522.jpg,0.08111,0.34214,0.57676
11523.jpg,0.15897,0.79091,0.05012
11524.jpg,0.15705,0.78924,0.05371
11525.jpg,0.04525,0.35598,0.59877
11526.jpg,0.03543,0.17593,0.78864
11527.jpg,0.06120,0.36456,0.57424
11528.jpg,0.04291,0.54160,0.41549
11529.jpg,0.16880,0.52730,0.30380
11530.jpg,0.18960,0.35003,0.46038
11531.jpg,0.05836,0.56474,0.37689
11532.jpg,0.19663,0.50870,0.29467
11533.jpg,0.41830,0.55845,0.02325
11534.jpg,0.16880,0.52730,0.30380
11535.jpg,0.03021,0.43224,0.53755
11536.jpg,0.31607,0.66841,0.01552
11537.jpg,0.20397,0.66349,0.13254
11538.jpg,0.12707,0.82121,0.05173
11539.jpg,0.21048,0.66867,0.12086
11540.jpg,0.14490,0.68395,0.17115
11541.jpg,0.05513,0.40979,0.53508
11542.jpg,0.33880,0.63167,0.02953
11543.jpg,0.27059,0.69467,0.03475
11544.jpg,0.10408,0.77016,0.12576
11545.jpg,0.03344,0.26018,0.70637
11546.jpg,0.33012,0.66011,0.00977
11547.jpg,0.49563,0.48830,0.01606
11548.jpg,0.06736,0.47388,0.45875
11549.jpg,0.41523,0.56326,0.02151
11550.jpg,0.08469,0.45476,0.46054
11551.jpg,0.05506,0.16832,0.77662
11552.jpg,0.38317,0.60262,0.01421
11553.jpg,0.18596,0.78495,0.02908
11554.jpg,0.08501,0.62402,0.29097
11555.jpg,0.49261,0.50038,0.00701
11556.jpg,0.10940,0.46345,0.42715
11557.jpg,0.42364,0.54444,0.03192
11558.jpg,0.46935,0.45817,0.07248
11559.jpg,0.06665,0.59909,0.33426
11560.jpg,0.03615,0.28885,0.67500
11561.jpg,0.38137,0.60730,0.01134
11562.jpg,0.28380,0.62908,0.08713
11563.jpg,0.09999,0.56380,0.33621
11564.jpg,0.38679,0.56031,0.05290
11565.jpg,0.06858,0.26707,0.66436
11566.jpg,0.20238,0.68712,0.11049
11567.jpg,0.11430,0.77144,0.11426
11568.jpg,0.18332,0.43143,0.38524
11569.jpg,0.43050,0.54083,0.02867
11570.jpg,0.63621,0.35746,0.00633
11571.jpg,0.02629,0.14574,0.82797
11572.jpg,0.44469,0.55246,0.00285
11573.jpg,0.07251,0.39972,0.52777
11574.jpg,0.22741,0.54157,0.23102
11575.jpg,0.25452,0.71555,0.02993
11576.jpg,0.15048,0.63226,0.21726
11577.jpg,0.07604,0.62821,0.29575
11578.jpg,0.07435,0.27323,0.65241
11579.jpg,0.26113,0.63674,0.10213
11580.jpg,0.12176,0.81096,0.06728
11581.jpg,0.11453,0.54974,0.33573
11582.jpg,0.09287,0.75480,0.15234
11583.jpg,0.08565,0.60574,0.30860
11584.jpg,0.09463,0.73398,0.17139
11585.jpg,0.46446,0.52259,0.01295
11586.jpg,0.37228,0.60560,0.02212
11587.jpg,0.08125,0.77818,0.14057
11588.jpg,0.06630,0.71874,0.21495
11589.jpg,0.09636,0.47988,0.42377
11590.jpg,0.05640,0.35137,0.59223
11591.jpg,0.22032,0.67282,0.10686
11592.jpg,0.08103,0.74501,0.17396
11593.jpg,0.15796,0.78384,0.05820
11594.jpg,0.56163,0.42115,0.01723
11595.jpg,0.08375,0.73385,0.18241
11596.jpg,0.06038,0.38508,0.55454
11597.jpg,0.13433,0.75430,0.11136
11598.jpg,0.03953,0.36931,0.59116
11599.jpg,0.08166,0.76802,0.15031
11600.jpg,0.57024,0.40421,0.02555
11601.jpg,0.27383,0.63273,0.09344
11602.jpg,0.05438,0.30772,0.63789
11603.jpg,0.15045,0.75072,0.09883
11604.jpg,0.30264,0.64681,0.05055
11605.jpg,0.05614,0.36525,0.57861
11606.jpg,0.08284,0.34340,0.57376
11607.jpg,0.14044,0.74905,0.11051
11608.jpg,0.14289,0.60507,0.25204
11609.jpg,0.24148,0.71724,0.04128
11610.jpg,0.39352,0.58538,0.02111
11611.jpg,0.12332,0.74162,0.13505
11612.jpg,0.29662,0.69292,0.01046
11613.jpg,0.07751,0.38865,0.53385
11614.jpg,0.10316,0.63413,0.26271
11615.jpg,0.08693,0.64877,0.26431
11616.jpg,0.20092,0.62556,0.17352
11617.jpg,0.04728,0.60880,0.34393
11618.jpg,0.14178,0.69755,0.16067
11619.jpg,0.23908,0.73983,0.02109
11620.jpg,0.25991,0.71777,0.02232
11621.jpg,0.12224,0.76265,0.11511
11622.jpg,0.16880,0.52730,0.30380
11623.jpg,0.03320,0.33554,0.63127
11624.jpg,0.04505,0.56009,0.39486
11625.jpg,0.15237,0.66322,0.18441
11626.jpg,0.15669,0.65559,0.18772
11627.jpg,0.15650,0.75035,0.09315
11628.jpg,0.09937,0.70050,0.20013
11629.jpg,0.09941,0.58604,0.31454
11630.jpg,0.07906,0.64763,0.27331
11631.jpg,0.42569,0.55562,0.01869
11632.jpg,0.60832,0.38591,0.00577
11633.jpg,0.14051,0.70187,0.15762
11634.jpg,0.10903,0.43143,0.45954
11635.jpg,0.09067,0.58343,0.32590
11636.jpg,0.04659,0.18365,0.76976
11637.jpg,0.03878,0.34996,0.61126
11638.jpg,0.18868,0.74889,0.06243
11639.jpg,0.13195,0.73355,0.13450
11640.jpg,0.18576,0.73212,0.08212
11641.jpg,0.05144,0.56766,0.38090
11642.jpg,0.59854,0.39573,0.00573
11643.jpg,0.34367,0.64512,0.01121
11644.jpg,0.10995,0.72509,0.16496
11645.jpg,0.12614,0.58697,0.28689
11646.jpg,0.02824,0.18604,0.78573
11647.jpg,0.08607,0.78064,0.13328
11648.jpg,0.57230,0.41132,0.01639
11649.jpg,0.09352,0.67233,0.23415
11650.jpg,0.43223,0.55206,0.01571
11651.jpg,0.17373,0.64384,0.18243
11652.jpg,0.07352,0.68749,0.23898
11653.jpg,0.25422,0.69315,0.05263
11654.jpg,0.41640,0.57459,0.00902
11655.jpg,0.29831,0.65772,0.04397
11656.jpg,0.15984,0.78898,0.05118
11657.jpg,0.02408,0.12845,0.84747
11658.jpg,0.04674,0.13224,0.82102
11659.jpg,0.03558,0.17916,0.78527
11660.jpg,0.04451,0.45613,0.49936
11661.jpg,0.34299,0.60559,0.05143
11662.jpg,0.13884,0.81432,0.04684
11663.jpg,0.07175,0.34867,0.57958
11664.jpg,0.31390,0.66421,0.02189
11665.jpg,0.04119,0.19315,0.76566
11666.jpg,0.05185,0.65970,0.28846
11667.jpg,0.11118,0.75511,0.13371
11668.jpg,0.16995,0.80195,0.02809
11669.jpg,0.12548,0.69246,0.18206
11670.jpg,0.18074,0.79360,0.02566
11671.jpg,0.06069,0.29547,0.64384
11672.jpg,0.18842,0.73409,0.07749
11673.jpg,0.49671,0.49202,0.01128
11674.jpg,0.52590,0.44962,0.02448
11675.jpg,0.07174,0.52927,0.39898
11676.jpg,0.25728,0.72145,0.02127
11677.jpg,0.09199,0.28065,0.62736
11678.jpg,0.30371,0.68188,0.01441
11679.jpg,0.45688,0.53287,0.01024
11680.jpg,0.23149,0.71417,0.05435
11681.jpg,0.07340,0.59842,0.32818
11682.jpg,0.06829,0.52468,0.40703
11683.jpg,0.38026,0.59707,0.02267
11684.jpg,0.11413,0.76828,0.11760
11685.jpg,0.28208,0.69343,0.02449
11686.jpg,0.06246,0.38684,0.55069
11687.jpg,0.13435,0.78824,0.07740
11688.jpg,0.29612,0.66780,0.03608
11689.jpg,0.08102,0.39349,0.52550
11690.jpg,0.05311,0.48442,0.46248
11691.jpg,0.11359,0.74780,0.13860
11692.jpg,0.27774,0.69288,0.02938
11693.jpg,0.10975,0.80037,0.08988
11694.jpg,0.14367,0.46405,0.39229
11695.jpg,0.21213,0.75125,0.03663
11696.jpg,0.06353,0.66795,0.26852
11697.jpg,0.06003,0.37742,0.56255
11698.jpg,0.17539,0.68580,0.13881
11699.jpg,0.18899,0.75733,0.05368
11700.jpg,0.05026,0.32552,0.62423
11701.jpg,0.34419,0.59492,0.06089
11702.jpg,0.11064,0.38783,0.50153
11703.jpg,0.12242,0.77328,0.10430
11704.jpg,0.44670,0.52422,0.02908
11705.jpg,0.09094,0.60948,0.29958
11706.jpg,0.37237,0.49312,0.13451
11707.jpg,0.33001,0.61800,0.05199
11708.jpg,0.08322,0.51511,0.40168
11709.jpg,0.04567,0.23488,0.71945
11710.jpg,0.06961,0.33320,0.59719
11711.jpg,0.45971,0.51624,0.02405
11712.jpg,0.40278,0.56788,0.02934
11713.jpg,0.08739,0.34923,0.56338
11714.jpg,0.16761,0.77982,0.05257
11715.jpg,0.28155,0.69444,0.02401
11716.jpg,0.05249,0.43793,0.50958
11717.jpg,0.03315,0.37899,0.58787
11718.jpg,0.11306,0.55910,0.32784
11719.jpg,0.05530,0.24089,0.70381
11720.jpg,0.47137,0.38443,0.14420
11721.jpg,0.14041,0.56027,0.29932
11722.jpg,0.02149,0.15894,0.81957
11723.jpg,0.26783,0.57524,0.15693
11724.jpg,0.17366,0.60117,0.22516
11725.jpg,0.13606,0.73861,0.12533
11726.jpg,0.07621,0.59636,0.32743
11727.jpg,0.10879,0.73136,0.15985
11728.jpg,0.17617,0.75221,0.07162
11729.jpg,0.14207,0.76598,0.09195
11730.jpg,0.14414,0.74952,0.10633
11731.jpg,0.14965,0.71295,0.13740
11732.jpg,0.28059,0.70156,0.01785
11733.jpg,0.15950,0.74424,0.09626
11734.jpg,0.33675,0.64921,0.01404
11735.jpg,0.06378,0.20866,0.72756
11736.jpg,0.07749,0.42433,0.49818
11737.jpg,0.33205,0.56321,0.10474
11738.jpg,0.13826,0.80582,0.05593
11739.jpg,0.43812,0.55854,0.00334
11740.jpg,0.69891,0.29690,0.00419
11741.jpg,0.09206,0.77036,0.13758
11742.jpg,0.17519,0.78140,0.04341
11743.jpg,0.36598,0.62031,0.01371
11744.jpg,0.45173,0.53786,0.01041
11745.jpg,0.22900,0.66225,0.10875
11746.jpg,0.08014,0.74952,0.17034
11747.jpg,0.06337,0.31890,0.61772
11748.jpg,0.57125,0.41759,0.01116
11749.jpg,0.26233,0.72012,0.01755
11750.jpg,0.20266,0.75217,0.04517
11751.jpg,0.54305,0.45024,0.00671
11752.jpg,0.01542,0.26310,0.72148
11753.jpg,0.25978,0.68376,0.05646
11754.jpg,0.48554,0.50688,0.00758
11755.jpg,0.47144,0.50429,0.02426
11756.jpg,0.05524,0.43451,0.51025
11757.jpg,0.19301,0.67068,0.13631
11758.jpg,0.05860,0.67089,0.27051
11759.jpg,0.45963,0.46876,0.07161
11760.jpg,0.47125,0.51084,0.01791
11761.jpg,0.06276,0.35254,0.58470
11762.jpg,0.03858,0.31840,0.64302
11763.jpg,0.17041,0.68178,0.14782
11764.jpg,0.04658,0.16636,0.78705
11765.jpg,0.08438,0.79821,0.11741
11766.jpg,0.04492,0.16354,0.79153
11767.jpg,0.05035,0.24496,0.70469
11768.jpg,0.35897,0.63079,0.01024
11769.jpg,0.13470,0.75947,0.10582
11770.jpg,0.13313,0.75504,0.11183
11771.jpg,0.58847,0.39483,0.01670
11772.jpg,0.67339,0.29714,0.02948
11773.jpg,0.14966,0.73033,0.12002
11774.jpg,0.15221,0.60838,0.23941
11775.jpg,0.31670,0.66216,0.02115
11776.jpg,0.35084,0.52597,0.12319
11777.jpg,0.14645,0.80542,0.04813
11778.jpg,0.12860,0.57413,0.29728
11779.jpg,0.35509,0.63806,0.00685
11780.jpg,0.27219,0.56640,0.16141
11781.jpg,0.29789,0.59560,0.10650
11782.jpg,0.16880,0.52730,0.30380
11783.jpg,0.11232,0.50505,0.38264
11784.jpg,0.42979,0.56439,0.00583
11785.jpg,0.03773,0.33817,0.62410
11786.jpg,0.07318,0.45078,0.47604
11787.jpg,0.19177,0.70555,0.10269
11788.jpg,0.03947,0.34316,0.61737
11789.jpg,0.08263,0.48344,0.43394
11790.jpg,0.53855,0.44864,0.01281
11791.jpg,0.07480,0.19047,0.73473
11792.jpg,0.09789,0.60005,0.30206
11793.jpg,0.24063,0.72528,0.03410
11794.jpg,0.11205,0.79026,0.09768
11795.jpg,0.04462,0.23873,0.71665
11796.jpg,0.12133,0.52526,0.35340
11797.jpg,0.37254,0.49522,0.13225
11798.jpg,0.09792,0.79599,0.10609
11799.jpg,0.34478,0.46122,0.19400
11800.jpg,0.10472,0.63638,0.25890
11801.jpg,0.11162,0.64771,0.24067
11802.jpg,0.07872,0.67773,0.24355
11803.jpg,0.05907,0.53967,0.40127
11804.jpg,0.03770,0.15459,0.80771
11805.jpg,0.11978,0.82175,0.05847
11806.jpg,0.02291,0.33689,0.64020
11807.jpg,0.18582,0.77468,0.03950
11808.jpg,0.12034,0.49851,0.38115
11809.jpg,0.27060,0.62745,0.10195
11810.jpg,0.66979,0.32373,0.00648
11811.jpg,0.03379,0.32800,0.63822
11812.jpg,0.08435,0.29980,0.61585
11813.jpg,0.03553,0.16041,0.80406
11814.jpg,0.28457,0.67398,0.04145
11815.jpg,0.06825,0.49524,0.43651
11816.jpg,0.23473,0.68995,0.07532
11817.jpg,0.26531,0.71175,0.02294
11818.jpg,0.41045,0.49799,0.09155
11819.jpg,0.02618,0.22101,0.75280
11820.jpg,0.11065,0.68454,0.20480
11821.jpg,0.66998,0.31488,0.01514
11822.jpg,0.07273,0.38033,0.54694
11823.jpg,0.04318,0.19379,0.76303
11824.jpg,0.04889,0.18905,0.76206
11825.jpg,0.26368,0.65414,0.08218
11826.jpg,0.11555,0.75028,0.13416
11827.jpg,0.16015,0.72128,0.11857
11828.jpg,0.13615,0.72756,0.13629
11829.jpg,0.09576,0.77438,0.12986
11830.jpg,0.40936,0.57245,0.01819
11831.jpg,0.22728,0.74144,0.03129
11832.jpg,0.05260,0.60085,0.34654
11833.jpg,0.38306,0.57606,0.04088
11834.jpg,0.26334,0.64245,0.09421
11835.jpg,0.59015,0.39650,0.01334
11836.jpg,0.08303,0.65153,0.26544
11837.jpg,0.34057,0.64611,0.01332
11838.jpg,0.01913,0.21246,0.76841
11839.jpg,0.33121,0.63276,0.03603
11840.jpg,0.15912,0.57082,0.27006
11841.jpg,0.18566,0.76262,0.05172
11842.jpg,0.39067,0.59345,0.01588
11843.jpg,0.08588,0.70636,0.20777
11844.jpg,0.30035,0.69105,0.00861
11845.jpg,0.31703,0.66560,0.01737
11846.jpg,0.08953,0.42529,0.48519
11847.jpg,0.50023,0.45068,0.04909
11848.jpg,0.10785,0.76520,0.12695
11849.jpg,0.39281,0.53013,0.07706
11850.jpg,0.18799,0.72440,0.08761
11851.jpg,0.08717,0.74754,0.16529
11852.jpg,0.21107,0.54122,0.24771
11853.jpg,0.19541,0.77244,0.03215
11854.jpg,0.25217,0.68272,0.06510
11855.jpg,0.33912,0.61074,0.05014
11856.jpg,0.02142,0.35314,0.62544
11857.jpg,0.25103,0.65543,0.09354
11858.jpg,0.05768,0.32847,0.61385
11859.jpg,0.13092,0.51300,0.35608
11860.jpg,0.23600,0.71793,0.04607
11861.jpg,0.14208,0.76612,0.09180
11862.jpg,0.05265,0.47287,0.47448
11863.jpg,0.02998,0.20001,0.77001
11864.jpg,0.23517,0.70838,0.05645
11865.jpg,0.06301,0.66638,0.27061
11866.jpg,0.65708,0.33734,0.00558
11867.jpg,0.33223,0.65892,0.00885
11868.jpg,0.06077,0.23637,0.70285
11869.jpg,0.10995,0.84173,0.04832
11870.jpg,0.07107,0.41567,0.51327
11871.jpg,0.08887,0.34197,0.56916
11872.jpg,0.05673,0.73997,0.20330
11873.jpg,0.12087,0.70158,0.17755
11874.jpg,0.05404,0.60205,0.34390
11875.jpg,0.25908,0.68269,0.05823
11876.jpg,0.24013,0.72023,0.03964
11877.jpg,0.62685,0.36870,0.00445
11878.jpg,0.23316,0.73795,0.02889
11879.jpg,0.10856,0.77051,0.12093
11880.jpg,0.03556,0.18309,0.78135
11881.jpg,0.07174,0.63755,0.29071
11882.jpg,0.29772,0.66663,0.03565
11883.jpg,0.15760,0.74510,0.09730
11884.jpg,0.13160,0.79440,0.07400
11885.jpg,0.18323,0.74229,0.07448
11886.jpg,0.14012,0.69838,0.16150
11887.jpg,0.02090,0.14357,0.83553
11888.jpg,0.21288,0.44988,0.33724
11889.jpg,0.05846,0.47407,0.46748
11890.jpg,0.21095,0.65973,0.12932
11891.jpg,0.12047,0.77773,0.10180
11892.jpg,0.09581,0.54870,0.35549
11893.jpg,0.37009,0.60191,0.02801
11894.jpg,0.32796,0.61381,0.05823
11895.jpg,0.05388,0.26070,0.68542
11896.jpg,0.32136,0.65758,0.02106
11897.jpg,0.06970,0.47112,0.45918
11898.jpg,0.17427,0.74799,0.07775
11899.jpg,0.15057,0.65646,0.19297
11900.jpg,0.12318,0.69396,0.18286
11901.jpg,0.10519,0.75038,0.14444
11902.jpg,0.03118,0.19202,0.77680
11903.jpg,0.19342,0.65002,0.15655
11904.jpg,0.13251,0.64390,0.22359
11905.jpg,0.11953,0.79745,0.08302
11906.jpg,0.54887,0.44306,0.00807
11907.jpg,0.30671,0.65996,0.03333
11908.jpg,0.07845,0.75075,0.17080
11909.jpg,0.13032,0.79782,0.07186
11910.jpg,0.12420,0.79384,0.08196
11911.jpg,0.08045,0.76522,0.15433
11912.jpg,0.02770,0.14841,0.82389
11913.jpg,0.19664,0.74133,0.06203
11914.jpg,0.58054,0.41151,0.00794
11915.jpg,0.11203,0.72033,0.16764
11916.jpg,0.15806,0.75035,0.09159
11917.jpg,0.05283,0.54269,0.40448
11918.jpg,0.06034,0.49190,0.44776
11919.jpg,0.04711,0.30176,0.65113
11920.jpg,0.20194,0.71266,0.08540
11921.jpg,0.34003,0.63421,0.02576
11922.jpg,0.63305,0.36416,0.00279
11923.jpg,0.33772,0.57447,0.08780
11924.jpg,0.11913,0.69802,0.18285
11925.jpg,0.05519,0.51811,0.42670
11926.jpg,0.20146,0.72251,0.07603
11927.jpg,0.03965,0.14097,0.81938
11928.jpg,0.46288,0.53178,0.00534
11929.jpg,0.07133,0.45252,0.47615
11930.jpg,0.05762,0.17435,0.76802
11931.jpg,0.08780,0.53769,0.37451
11932.jpg,0.36719,0.58949,0.04331
11933.jpg,0.05839,0.21707,0.72455
11934.jpg,0.24817,0.70061,0.05121
11935.jpg,0.10534,0.81565,0.07901
11936.jpg,0.69057,0.30357,0.00586
11937.jpg,0.03835,0.54889,0.41276
11938.jpg,0.37539,0.60089,0.02372
11939.jpg,0.02511,0.14124,0.83365
11940.jpg,0.40667,0.57808,0.01526
11941.jpg,0.13853,0.78680,0.07467
11942.jpg,0.31100,0.58051,0.10849
11943.jpg,0.42721,0.54329,0.02950
11944.jpg,0.05504,0.27468,0.67028
11945.jpg,0.35877,0.60118,0.04004
11946.jpg,0.09924,0.57546,0.32529
11947.jpg,0.31943,0.63912,0.04146
11948.jpg,0.03599,0.23239,0.73163
11949.jpg,0.07479,0.46237,0.46284
11950.jpg,0.20945,0.53351,0.25703
11951.jpg,0.16187,0.72639,0.11174
11952.jpg,0.20060,0.64840,0.15100
11953.jpg,0.22467,0.73313,0.04220
11954.jpg,0.01975,0.13035,0.84990
11955.jpg,0.09498,0.72359,0.18142
11956.jpg,0.28047,0.59113,0.12839
11957.jpg,0.06093,0.43375,0.50532
11958.jpg,0.01989,0.17827,0.80184
11959.jpg,0.15627,0.76281,0.08092
11960.jpg,0.09625,0.71219,0.19156
11961.jpg,0.07279,0.42381,0.50340
11962.jpg,0.10828,0.77660,0.11512
11963.jpg,0.07751,0.55698,0.36551
11964.jpg,0.36392,0.56665,0.06943
11965.jpg,0.24146,0.69229,0.06625
11966.jpg,0.20700,0.75631,0.03670
11967.jpg,0.36968,0.61858,0.01175
11968.jpg,0.05591,0.42103,0.52306
11969.jpg,0.08539,0.16603,0.74858
11970.jpg,0.16741,0.71857,0.11402
11971.jpg,0.51482,0.47906,0.00612
11972.jpg,0.20283,0.54423,0.25293
11973.jpg,0.33669,0.64072,0.02259
11974.jpg,0.13073,0.75254,0.11673
11975.jpg,0.20175,0.64086,0.15739
11976.jpg,0.06013,0.57168,0.36819
11977.jpg,0.21829,0.75037,0.03134
11978.jpg,0.03023,0.44841,0.52135
11979.jpg,0.44403,0.54861,0.00735
11980.jpg,0.05221,0.29500,0.65279
11981.jpg,0.37391,0.58452,0.04157
11982.jpg,0.20044,0.69646,0.10310
11983.jpg,0.29900,0.69066,0.01035
11984.jpg,0.59930,0.38482,0.01588
11985.jpg,0.34181,0.61323,0.04495
11986.jpg,0.08267,0.52167,0.39565
11987.jpg,0.50823,0.48933,0.00244
11988.jpg,0.15893,0.69292,0.14814
11989.jpg,0.17756,0.74408,0.07836
11990.jpg,0.05170,0.66678,0.28152
11991.jpg,0.07552,0.63915,0.28533
11992.jpg,0.15836,0.75474,0.08689
11993.jpg,0.10846,0.47836,0.41318
11994.jpg,0.40565,0.57471,0.01965
11995.jpg,0.20231,0.73564,0.06205
11996.jpg,0.36919,0.60443,0.02639
11997.jpg,0.12473,0.71480,0.16048
11998.jpg,0.47499,0.52028,0.00473
11999.jpg,0.47399,0.50470,0.02130
12000.jpg,0.59700,0.39350,0.00950
12001.jpg,0.12640,0.79437,0.07923
12002.jpg,0.21233,0.51580,0.27187
12003.jpg,0.08736,0.65598,0.25666
12004.jpg,0.24994,0.49408,0.25598
12005.jpg,0.04943,0.33376,0.61682
12006.jpg,0.13965,0.62386,0.23649
12007.jpg,0.06636,0.69797,0.23567
12008.jpg,0.03486,0.14119,0.82394
12009.jpg,0.45389,0.36754,0.17857
12010.jpg,0.09086,0.78444,0.12470
12011.jpg,0.17629,0.66407,0.15964
12012.jpg,0.04909,0.29629,0.65461
12013.jpg,0.14864,0.79886,0.05250
12014.jpg,0.16068,0.65719,0.18213
12015.jpg,0.19788,0.78075,0.02137
12016.jpg,0.56038,0.43084,0.00878
12017.jpg,0.48605,0.50089,0.01306
12018.jpg,0.07344,0.43098,0.49558
12019.jpg,0.64781,0.33902,0.01317
12020.jpg,0.43553,0.55786,0.00662
12021.jpg,0.25650,0.72875,0.01474
12022.jpg,0.11915,0.82722,0.05362
12023.jpg,0.19674,0.75331,0.04995
12024.jpg,0.10193,0.71750,0.18056
12025.jpg,0.73355,0.25992,0.00654
12026.jpg,0.12765,0.76150,0.11085
12027.jpg,0.08685,0.60786,0.30529
12028.jpg,0.02806,0.33171,0.64023
12029.jpg,0.57244,0.39733,0.03023
12030.jpg,0.12341,0.64293,0.23366
12031.jpg,0.39244,0.58536,0.02220
12032.jpg,0.06641,0.62117,0.31242
12033.jpg,0.63614,0.35815,0.00571
12034.jpg,0.18429,0.76822,0.04749
12035.jpg,0.14978,0.52734,0.32287
12036.jpg,0.52587,0.45437,0.01975
12037.jpg,0.24358,0.72933,0.02710
12038.jpg,0.18401,0.76489,0.05111
12039.jpg,0.04923,0.15220,0.79857
12040.jpg,0.05375,0.38853,0.55772
12041.jpg,0.04401,0.52320,0.43279
12042.jpg,0.10852,0.40946,0.48202
12043.jpg,0.16880,0.52730,0.30380
12044.jpg,0.38531,0.59172,0.02296
12045.jpg,0.22516,0.72760,0.04724
12046.jpg,0.19564,0.72877,0.07559
12047.jpg,0.12975,0.68130,0.18895
12048.jpg,0.30085,0.62411,0.07504
12049.jpg,0.10682,0.74737,0.14581
